entry_index,filename,species_name,species_code,domain_category,threat_level,confidence_tier,recommended_deterrent,source_split,file_size_kb,relative_path,absolute_path
30635,IOMYRKHXZ1B7_jpg.rf.30b481af2d2dd786aa2c2b7662099d6e.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,58.75,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/IOMYRKHXZ1B7_jpg.rf.30b481af2d2dd786aa2c2b7662099d6e.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\IOMYRKHXZ1B7_jpg.rf.30b481af2d2dd786aa2c2b7662099d6e.jpg
30636,IOMYRKHXZ1B7_jpg.rf.bb764b473c3389485c5faee03c49d154.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,63.08,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/IOMYRKHXZ1B7_jpg.rf.bb764b473c3389485c5faee03c49d154.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\IOMYRKHXZ1B7_jpg.rf.bb764b473c3389485c5faee03c49d154.jpg
30637,IOMYRKHXZ1B7_jpg.rf.c981c2ad8e748edb49a3d5ab18850bbd.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,58.73,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/IOMYRKHXZ1B7_jpg.rf.c981c2ad8e748edb49a3d5ab18850bbd.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\IOMYRKHXZ1B7_jpg.rf.c981c2ad8e748edb49a3d5ab18850bbd.jpg
30638,IORHZL20M8TK_jpg.rf.bdd2511261bb21dd168c9acc30ec0bcf.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,53.07,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/IORHZL20M8TK_jpg.rf.bdd2511261bb21dd168c9acc30ec0bcf.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\IORHZL20M8TK_jpg.rf.bdd2511261bb21dd168c9acc30ec0bcf.jpg
30639,IORHZL20M8TK_jpg.rf.d42bb3b8a0fa6924cbc231e4b4b26f02.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,55.91,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/IORHZL20M8TK_jpg.rf.d42bb3b8a0fa6924cbc231e4b4b26f02.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\IORHZL20M8TK_jpg.rf.d42bb3b8a0fa6924cbc231e4b4b26f02.jpg
30640,IORHZL20M8TK_jpg.rf.d7345fa86d537be28a9dc1dcb3a0874f.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,53.84,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/IORHZL20M8TK_jpg.rf.d7345fa86d537be28a9dc1dcb3a0874f.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\IORHZL20M8TK_jpg.rf.d7345fa86d537be28a9dc1dcb3a0874f.jpg
30641,IP8ZBT7MTJEG_jpg.rf.0aef75d741a3acc2c8ecf05fc737b9d7.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,56.25,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/IP8ZBT7MTJEG_jpg.rf.0aef75d741a3acc2c8ecf05fc737b9d7.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\IP8ZBT7MTJEG_jpg.rf.0aef75d741a3acc2c8ecf05fc737b9d7.jpg
30642,IYY13WT40V5Q_jpg.rf.06cbc6fd4b4803735e1806681f7a5697.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,40.2,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/IYY13WT40V5Q_jpg.rf.06cbc6fd4b4803735e1806681f7a5697.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\IYY13WT40V5Q_jpg.rf.06cbc6fd4b4803735e1806681f7a5697.jpg
30643,IYY13WT40V5Q_jpg.rf.6e236cfd0870983b70728297a34e048c.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,41.3,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/IYY13WT40V5Q_jpg.rf.6e236cfd0870983b70728297a34e048c.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\IYY13WT40V5Q_jpg.rf.6e236cfd0870983b70728297a34e048c.jpg
30644,IYY13WT40V5Q_jpg.rf.89d7af070a518b2afc13668284a197ae.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,41.96,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/IYY13WT40V5Q_jpg.rf.89d7af070a518b2afc13668284a197ae.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\IYY13WT40V5Q_jpg.rf.89d7af070a518b2afc13668284a197ae.jpg
30645,IYY13WT40V5Q_jpg.rf.b73398f80c237dad2b2a438172d6bac4.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,42.45,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/IYY13WT40V5Q_jpg.rf.b73398f80c237dad2b2a438172d6bac4.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\IYY13WT40V5Q_jpg.rf.b73398f80c237dad2b2a438172d6bac4.jpg
30646,J0GGGUCGG6OI_jpg.rf.43376481bc8c0ccd220f61339cfb73d2.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,56.54,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/J0GGGUCGG6OI_jpg.rf.43376481bc8c0ccd220f61339cfb73d2.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\J0GGGUCGG6OI_jpg.rf.43376481bc8c0ccd220f61339cfb73d2.jpg
30647,J0GGGUCGG6OI_jpg.rf.9e9adcfa03330d8841c87aee58b71acb.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,57.93,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/J0GGGUCGG6OI_jpg.rf.9e9adcfa03330d8841c87aee58b71acb.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\J0GGGUCGG6OI_jpg.rf.9e9adcfa03330d8841c87aee58b71acb.jpg
30648,J0GGGUCGG6OI_jpg.rf.f0b06ca96078b3f5f3989e3405b35aa8.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,56.54,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/J0GGGUCGG6OI_jpg.rf.f0b06ca96078b3f5f3989e3405b35aa8.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\J0GGGUCGG6OI_jpg.rf.f0b06ca96078b3f5f3989e3405b35aa8.jpg
30649,J0NZZTVX4WCO_jpg.rf.6a68b7e5745a8dcfe2912ec72d877e84.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,47.19,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/J0NZZTVX4WCO_jpg.rf.6a68b7e5745a8dcfe2912ec72d877e84.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\J0NZZTVX4WCO_jpg.rf.6a68b7e5745a8dcfe2912ec72d877e84.jpg
30650,J0NZZTVX4WCO_jpg.rf.c1e77ccdf31b6091f7eed962b014bce7.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,47.16,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/J0NZZTVX4WCO_jpg.rf.c1e77ccdf31b6091f7eed962b014bce7.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\J0NZZTVX4WCO_jpg.rf.c1e77ccdf31b6091f7eed962b014bce7.jpg
30651,J1BNQZ0BTEY4_jpg.rf.934eacc540917995b63a779a81f034d7.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,63.31,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/J1BNQZ0BTEY4_jpg.rf.934eacc540917995b63a779a81f034d7.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\J1BNQZ0BTEY4_jpg.rf.934eacc540917995b63a779a81f034d7.jpg
30652,J1BNQZ0BTEY4_jpg.rf.be629214664f8d96dcc20df4b4197d86.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,63.32,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/J1BNQZ0BTEY4_jpg.rf.be629214664f8d96dcc20df4b4197d86.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\J1BNQZ0BTEY4_jpg.rf.be629214664f8d96dcc20df4b4197d86.jpg
30653,J1TANF2R5NQJ_jpg.rf.025bdfe3389437e56b9f07990ca64a48.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,52.33,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/J1TANF2R5NQJ_jpg.rf.025bdfe3389437e56b9f07990ca64a48.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\J1TANF2R5NQJ_jpg.rf.025bdfe3389437e56b9f07990ca64a48.jpg
30654,J1TANF2R5NQJ_jpg.rf.03bd7396277b0d5523ff5648109f9bfb.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,52.99,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/J1TANF2R5NQJ_jpg.rf.03bd7396277b0d5523ff5648109f9bfb.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\J1TANF2R5NQJ_jpg.rf.03bd7396277b0d5523ff5648109f9bfb.jpg
30655,J1TANF2R5NQJ_jpg.rf.2bc52e3d7b05579cb5991a40a73e66e6.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,51.73,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/J1TANF2R5NQJ_jpg.rf.2bc52e3d7b05579cb5991a40a73e66e6.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\J1TANF2R5NQJ_jpg.rf.2bc52e3d7b05579cb5991a40a73e66e6.jpg
30656,J1TANF2R5NQJ_jpg.rf.bb36cfc6fb60a3de69751e634c9403ad.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,54.99,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/J1TANF2R5NQJ_jpg.rf.bb36cfc6fb60a3de69751e634c9403ad.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\J1TANF2R5NQJ_jpg.rf.bb36cfc6fb60a3de69751e634c9403ad.jpg
30657,J1TANF2R5NQJ_jpg.rf.d2e6725a4abde385d5c9f4a6ab2b8ae3.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,53.0,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/J1TANF2R5NQJ_jpg.rf.d2e6725a4abde385d5c9f4a6ab2b8ae3.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\J1TANF2R5NQJ_jpg.rf.d2e6725a4abde385d5c9f4a6ab2b8ae3.jpg
30658,J6X105ITTAOM_jpg.rf.52a9062cd3e43d0967ab29ef52c63e5e.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,65.42,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/J6X105ITTAOM_jpg.rf.52a9062cd3e43d0967ab29ef52c63e5e.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\J6X105ITTAOM_jpg.rf.52a9062cd3e43d0967ab29ef52c63e5e.jpg
30659,J6X105ITTAOM_jpg.rf.d8c87e1ffcfc624b68f05526a8f528df.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,69.14,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/J6X105ITTAOM_jpg.rf.d8c87e1ffcfc624b68f05526a8f528df.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\J6X105ITTAOM_jpg.rf.d8c87e1ffcfc624b68f05526a8f528df.jpg
30660,J7GDWMH4ANT1_jpg.rf.9f02af9c4721f48c29f7e72d92623a63.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,73.71,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/J7GDWMH4ANT1_jpg.rf.9f02af9c4721f48c29f7e72d92623a63.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\J7GDWMH4ANT1_jpg.rf.9f02af9c4721f48c29f7e72d92623a63.jpg
30661,J7K0FF0DOV6H_jpg.rf.30b32797e74e7b41834ed769b154798c.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,68.92,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/J7K0FF0DOV6H_jpg.rf.30b32797e74e7b41834ed769b154798c.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\J7K0FF0DOV6H_jpg.rf.30b32797e74e7b41834ed769b154798c.jpg
30662,J7K0FF0DOV6H_jpg.rf.5ba956e5959de610b028b117cee883c0.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,68.89,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/J7K0FF0DOV6H_jpg.rf.5ba956e5959de610b028b117cee883c0.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\J7K0FF0DOV6H_jpg.rf.5ba956e5959de610b028b117cee883c0.jpg
30663,J7K0FF0DOV6H_jpg.rf.6a7954c0f18a010c59aae34e92631731.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,76.36,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/J7K0FF0DOV6H_jpg.rf.6a7954c0f18a010c59aae34e92631731.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\J7K0FF0DOV6H_jpg.rf.6a7954c0f18a010c59aae34e92631731.jpg
30664,J8MWNQKKB6JZ_jpg.rf.020ac5d37d37e79a79eff583381342ea.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,69.61,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/J8MWNQKKB6JZ_jpg.rf.020ac5d37d37e79a79eff583381342ea.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\J8MWNQKKB6JZ_jpg.rf.020ac5d37d37e79a79eff583381342ea.jpg
30665,J8MWNQKKB6JZ_jpg.rf.24cc627d510e7459323086e00d281374.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,67.44,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/J8MWNQKKB6JZ_jpg.rf.24cc627d510e7459323086e00d281374.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\J8MWNQKKB6JZ_jpg.rf.24cc627d510e7459323086e00d281374.jpg
30666,J8MWNQKKB6JZ_jpg.rf.6b3a773a171781fe626b87c7a6bfbcb9.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,68.76,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/J8MWNQKKB6JZ_jpg.rf.6b3a773a171781fe626b87c7a6bfbcb9.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\J8MWNQKKB6JZ_jpg.rf.6b3a773a171781fe626b87c7a6bfbcb9.jpg
30667,J8MWNQKKB6JZ_jpg.rf.98db3c7979ea348b01a6c89cca1a6514.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,74.33,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/J8MWNQKKB6JZ_jpg.rf.98db3c7979ea348b01a6c89cca1a6514.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\J8MWNQKKB6JZ_jpg.rf.98db3c7979ea348b01a6c89cca1a6514.jpg
30668,J95LYPP9CM6W_jpg.rf.7061ac10686839f5e7fc09ed97079ecd.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,42.85,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/J95LYPP9CM6W_jpg.rf.7061ac10686839f5e7fc09ed97079ecd.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\J95LYPP9CM6W_jpg.rf.7061ac10686839f5e7fc09ed97079ecd.jpg
30669,J9F2B34ZLYKT_jpg.rf.ff103404fdcfa9861cd60e9468accbb4.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,57.48,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/J9F2B34ZLYKT_jpg.rf.ff103404fdcfa9861cd60e9468accbb4.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\J9F2B34ZLYKT_jpg.rf.ff103404fdcfa9861cd60e9468accbb4.jpg
30670,JB72U4LFV2B0_jpg.rf.04ba06bed5832568d76ef6de5f2acd08.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,80.0,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/JB72U4LFV2B0_jpg.rf.04ba06bed5832568d76ef6de5f2acd08.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\JB72U4LFV2B0_jpg.rf.04ba06bed5832568d76ef6de5f2acd08.jpg
30671,JB72U4LFV2B0_jpg.rf.3bc4c1319a7b1a1347f54b5c3433ea8e.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,88.2,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/JB72U4LFV2B0_jpg.rf.3bc4c1319a7b1a1347f54b5c3433ea8e.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\JB72U4LFV2B0_jpg.rf.3bc4c1319a7b1a1347f54b5c3433ea8e.jpg
30672,JB72U4LFV2B0_jpg.rf.d152dc2ade511a9b51df2a4e99430e76.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,74.93,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/JB72U4LFV2B0_jpg.rf.d152dc2ade511a9b51df2a4e99430e76.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\JB72U4LFV2B0_jpg.rf.d152dc2ade511a9b51df2a4e99430e76.jpg
30673,JBGKIT1I0STN_jpg.rf.3866264a706e37be925d656ba3ca1f66.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,38.97,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/JBGKIT1I0STN_jpg.rf.3866264a706e37be925d656ba3ca1f66.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\JBGKIT1I0STN_jpg.rf.3866264a706e37be925d656ba3ca1f66.jpg
30674,JBGKIT1I0STN_jpg.rf.5c741acc74048bb44018d92c374c55a0.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,41.8,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/JBGKIT1I0STN_jpg.rf.5c741acc74048bb44018d92c374c55a0.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\JBGKIT1I0STN_jpg.rf.5c741acc74048bb44018d92c374c55a0.jpg
30675,JBGKIT1I0STN_jpg.rf.aea4743bac0882f0f6943763c5ec2e43.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,38.74,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/JBGKIT1I0STN_jpg.rf.aea4743bac0882f0f6943763c5ec2e43.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\JBGKIT1I0STN_jpg.rf.aea4743bac0882f0f6943763c5ec2e43.jpg
30676,JBGKIT1I0STN_jpg.rf.b72d2b952d497a38fb1e1c50ee64b5e1.jpg,Wild Boar,WS-WL-WB,Wildlife,HIGH,Above 95%,Siren + Strobe Floodlight,Source Dataset,38.73,Wildshield AI Workflow/wildshield ai Dataset/Wild Boar Dataset/Wild Boar Dataset/images/train/JBGKIT1I0STN_jpg.rf.b72d2b952d497a38fb1e1c50ee64b5e1.jpg,c:\Users\lenovo\OneDrive\Desktop\Wildshield AI digital twin\Wildshield AI Workflow\wildshield ai Dataset\Wild Boar Dataset\Wild Boar Dataset\images\train\JBGKIT1I0STN_jpg.rf.b72d2b952d497a38fb1e1c50ee64b5e1.jpg
